run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_pretrained_path,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dinov2_model_name,config_slice_aggregation,config_image_size,config_chpt_path,config_time_dim,config_learned_sinusoidal_dim,config_dropout_rate,config_freeze_encoder,config_pretrained_encoder_path
7246390125.50811-2a2a7914-add7,brainmvp_pretrained_t1wce_2025-07-27_09-55-27,finished,2025-07-27T09:55:47Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246390125.50811-2a2a7914-add7,,d5b0fde2-3c47-445d-9cd0-e7c0f12d734d,t-jiachentu,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.5460188388824463,0.5021141767501831,0.5,0.3358778655529022,0.7002065777778625,0.625022292137146,0.634121298789978,0.587865948677063,0.586725115776062,0.674535870552063,0.5231286883354187,0.5313782691955566,0.4797654151916504,0.33664068579673767,0.8378816246986389,29050,1500,1753639196.566887,300,3.1471622649714703e-10,35100,,,,,,,,,
7246390493.92879-64284d9d-10e4,dinov2_pretrained_t1wce_2025-07-27_09-56-13,finished,2025-07-27T09:56:44Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246390493.92879-64284d9d-10e4,,47dd8036-5126-460d-9215-cc91c9ee9e80,t-jiachentu,False,0,Classification,300,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,mean,True,0.5,0.5380598306655884,0.4941860437393189,0.5,0.3358778655529022,0.7074922323226929,0.5058362483978271,0.5,0.5,0.3216885030269623,NaN,0.5169703960418701,0.5,0.5,0.31976744532585144,NaN,49782,1500,1753659983.5284188,300,3.1471622649714703e-10,139800,facebook/dinov2-base,mean,,,,,,,
7246389698.57654-9bbd683f-e342,brainiac_pretrained_t1wce_2025-07-27_10-02-23,finished,2025-07-27T10:02:43Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246389698.57654-9bbd683f-e342,,7ae414f8-2ff7-470b-b631-9fb9eba5071d,t-jiachentu,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.4677349328994751,0.4236257672309875,0.4881078004837036,0.34411123394966125,0.7499842047691345,0.8772881031036377,0.8808385133743286,0.8118108510971069,0.8123637437820435,0.5426990389823914,0.5716996192932129,0.563636302947998,0.5215542316436768,0.5157648921012878,1.0280288457870483,71764,1500,1753682329.243679,300,3.1471622649714703e-10,35100,,,,,,,,,
7246388974.93911-7d1ec7fe-40c1,mri_core_pretrained_t1wce_2025-07-27_10-20-10,finished,2025-07-27T10:20:28Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246388974.93911-7d1ec7fe-40c1,,dcdc8221-4bfd-49ee-9659-5b9976afc944,t-jiachentu,False,0,Classification,300,False,mri_core_finetune,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,mean,,0.5,0.5571669340133667,0.5417547225952148,0.5391120314598083,0.5352563858032227,0.8059853911399841,0.9937894344329834,0.9937390089035034,0.9700988531112672,0.969889998435974,0.37445223331451416,0.5862084627151489,0.6196480989456177,0.5721407532691956,0.5718677043914795,0.7516045570373535,107375,1500,1753719001.6362145,300,3.1471622649714703e-10,139800,,mean,224.0,,,,,,
7246388617.90547-d20631b8-fde1,resenc_pretrained_t1wce_2025-07-27_10-39-21,finished,2025-07-27T10:24:58Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246388617.90547-d20631b8-fde1,,e3182830-e281-4d7e-ad70-ab390dae31e8,t-jiachentu,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,,0.2,0.5226661562919617,0.531448245048523,0.538847804069519,0.532760500907898,0.6963373422622681,0.8924421072006226,0.9112567901611328,0.853467583656311,0.8536216020584106,0.5214138031005859,0.5525342226028442,0.5539588928222656,0.4973607063293457,0.4935820698738098,0.7723832130432129,43590,1509,1753655492.6701076,300,3.1471622649714703e-10,17700,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,
7246388261.61311-e0f937f9-7f51,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1wce_2025-07-27_10-31-59,finished,2025-07-27T10:32:32Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246388261.61311-e0f937f9-7f51,,1f6397cf-b5a6-40b4-aac8-af51d0d516d9,t-jiachentu,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,,,0.2,0.4907858967781067,0.4548097252845764,0.5,0.33076924085617065,0.7124963402748108,0.939699649810791,0.940400779247284,0.8643364906311035,0.8644166588783264,0.4792062938213349,0.5720241069793701,0.551906168460846,0.5105571746826172,0.5105321407318115,0.9195845127105712,45666,1500,1753658018.7096412,300,3.1471622649714703e-10,17700,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,
7246334592.28735-a7ad85b2-25d5,dinov2_pretrained_t1wce_2025-07-28_01-21-18,finished,2025-07-28T01:21:47Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246334592.28735-a7ad85b2-25d5,,c1f84a92-531d-4d75-9e20-6dd6a1a88e4d,t-jiachentu,False,0,Classification,300,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,mean,True,0.5,0.5053483247756958,0.478065550327301,0.5,0.33076924085617065,0.6997687220573425,0.5058362483978271,0.5,0.5,0.3216885030269623,NaN,0.5169703960418701,0.5,0.5,0.31976744532585144,NaN,50314,1500,1753716016.757594,300,3.1471622649714703e-10,139800,facebook/dinov2-base,mean,,,,,,,
7246334218.08656-997b4a1c-e0a7,brainmvp_pretrained_t1wce_2025-07-28_01-27-27,finished,2025-07-28T01:27:46Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246334218.08656-997b4a1c-e0a7,,06aa5414-9d9d-4b9f-8300-949efa83fb96,t-jiachentu,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.5469342470169067,0.5029069781303406,0.5,0.3358778655529022,0.7001252174377441,0.6258642077445984,0.6307322978973389,0.5810785889625549,0.5795462131500244,0.6733142137527466,0.48046159744262695,0.4513196349143982,0.5029325485229492,0.3927507996559143,0.8564080595970154,28167,1500,1753694232.4332027,300,3.1471622649714703e-10,35100,,,,,,,,,
7246333105.35437-940e49c6-1f40,mri_core_pretrained_t1wce_2025-07-28_01-45-50,finished,2025-07-28T01:46:12Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246333105.35437-940e49c6-1f40,,104d6d09-219c-4da9-b8e7-350d270724a9,t-jiachentu,False,0,Classification,300,False,mri_core_finetune,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,1,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,False,epochwise,mean,,0.5,0.4538358747959137,0.4228329658508301,0.4217759072780609,0.3640350997447967,0.7079548239707947,0.5847282409667969,0.5849939584732056,0.5633391737937927,0.5449308753013611,0.6852145791053772,0.5364981293678284,0.511143684387207,0.48812317848205566,0.4555519819259643,0.69353848695755,107580,1500,1753774747.6933036,300,3.1471622649714703e-10,139800,,mean,224.0,,,,,,
7246333472.61039-4bb582e3-1a3e,brainiac_scratch_t1wce_2025-07-28_01-49-14,finished,2025-07-28T01:49:55Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_rsna_miccai_brain_tumor_mgmt_methylation_single_t1wce/runs/7246333472.61039-4bb582e3-1a3e,,8edd9544-3d2c-400b-80a8-deaa5bee921c,t-jiachentu,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset020_RSNA_MICCAI_BrainTumor,False,1e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,mgmt_methylation,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.4952877163887024,0.4891648888587952,0.4883720874786377,0.3255814015865326,0.7001734375953674,0.6033087968826294,0.6102964282035828,0.5770893096923828,0.5686571598052979,0.6819115877151489,0.5445733666419983,0.5173020362854004,0.4670088291168213,0.4515484571456909,0.6945444345474243,65693,1500,1753733083.059085,300,3.1471622649714703e-10,35100,,,,,,,,,
