run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_depth,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_embed_dim,config_input_dim,config_mlp_ratio,config_num_heads,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_hidden_dim,config_image_size,config_max_epochs,config_patch_size,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_freeze_encoder,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_classification_head_dropout,metric__runtime,config_freeze_backbone,config_dinov2_model_name,config_use_brainiac_preprocessing,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dropout_prob,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7246055731.73860-66b2e36d-9666,dinov2_frozen_t1c_2025-07-31_06-56-11,finished,2025-07-31T06:56:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7246055731.73860-66b2e36d-9666,,18d41fc6-7f0f-455c-a2dc-2bac2fa93d01,t-jiachentu,False,0,Classification,100,,False,dinov2,50,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,100,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,mean,False,False,idh_classification,True,power,3,False,1,False,epochwise,mean,,0.5,6246,True,facebook/dinov2-base,True,,,,,,,,,,0.5770099759101868,0.6441491842269897,0.5060768723487854,0.4938152134418487,0.5937831401824951,0.6274330019950867,0.6651206016540527,0.5,0.4399999976158142,0.610522449016571,499.0,1753951240.6721897,99.0,7.709637592770997e-09,7399.0,,,,,,,,,,,,
7245995879.40539-61178fc9-72ff,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-07-31_23-27-06,finished,2025-07-31T23:27:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245995879.40539-61178fc9-72ff,,86642368-ed6c-40dd-80ee-0fa0bf334414,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,19466,False,,,,,,,0.804122805595398,0.8864468336105347,0.8058608174324036,0.7954545617103577,0.5342949628829956,0.9734991192817688,0.9736433029174804,0.9383126497268676,0.951943576335907,0.3739595115184784,0.8518661856651306,0.909709334373474,0.7705627679824829,0.7801281809806824,0.5143328309059143,1000.0,1754023932.1460173,200.0,3.8076210902182585e-09,7400.0,,,,,,,,,,,,
7245995627.61661-df87ec71-7635,resenc_time_conditioned_pretrained_t1c_2025-07-31_23-39-14,finished,2025-07-31T23:40:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245995627.61661-df87ec71-7635,,9941e172-7d62-41d0-9f63-5e094ada3f37,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,18508,False,,,256.0,0.5,64.0,,0.7803212404251099,0.8522588610649109,0.7518315315246582,0.7474868297576904,0.5801313519477844,0.9937334656715392,0.9956896305084229,0.9732546806335448,0.9790414571762084,0.3488815128803253,0.8014415502548218,0.8064316511154175,0.7640693187713623,0.768686056137085,0.5257661938667297,1000.0,1754023754.6672769,200.0,3.8076210902182585e-09,14800.0,,,,,,,,,,,,
7245976937.99834-df7c3d7a-79ac,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_09-04-04,finished,2025-08-01T04:44:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245976937.99834-df7c3d7a-79ac,,1473b2b6-f37c-418a-9151-bf8bd5067367,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,31696,False,,,,,,,0.8648825883865356,0.9151403903961182,0.7490842342376709,0.7869440317153931,0.4947105646133423,1.0,1.0,0.9918032884597778,0.9947924613952636,0.3381813168525696,0.711477518081665,0.7761286497116089,0.7640693187713623,0.768686056137085,0.5682538747787476,1642.0,1754056651.7429914,200.0,1.5230484360873043e-09,7400.0,,,,,,,,,,,,
7245976133.20130-d84a22f6-8698,resenc_time_conditioned_pretrained_t1c_2025-08-01_05-01-35,finished,2025-08-01T05:03:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245976133.20130-d84a22f6-8698,,39170957-d263-439d-a230-efab66c90246,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,19257,False,,,256.0,0.5,64.0,,0.7908274531364441,0.8388278484344482,0.7197802066802979,0.6974999904632568,0.5774402022361755,0.9890277981758118,0.9903193712234496,0.9508196711540222,0.9677549600601196,0.3545566499233246,0.7164556980133057,0.7501546144485474,0.7597402334213257,0.783443808555603,0.5512872934341431,1000.0,1754043839.2872443,200.0,1.5230484360873043e-09,14800.0,,,,,,,,,,,,
7245974343.77464-b95d0332-d38f,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_06-03-20,finished,2025-08-01T05:37:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245974343.77464-b95d0332-d38f,,6c9ccc58-6ff9-41ba-ad7f-18fcc40d849a,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,1,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,,1,False,0,True,False,full,0.2,1,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,18784,False,,,,,,,0.7142949104309082,0.7716727256774902,0.66300368309021,0.6743420958518982,0.5575646162033081,0.9351857900619508,0.9336135983467102,0.8969050049781799,0.9092267751693726,0.411175012588501,0.8421906232833862,0.8979592323303223,0.7597402334213257,0.783443808555603,0.4773418605327606,1006.0,1754046526.3656049,200.0,1.5230484360873043e-09,58600.0,,,,,,,,,,,,
7245973457.00935-74d0fdde-eefd,resenc_time_conditioned_pretrained_t1c_2025-08-01_06-02-47,finished,2025-08-01T05:43:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245973457.00935-74d0fdde-eefd,,5fc50f21-6fa6-49d8-a2c7-0d52ebda0ca9,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,1,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,False,1,False,0,True,False,full,0.2,1,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,20480,False,,,256.0,0.5,64.0,,0.7066836953163147,0.7271062135696411,0.6868131756782532,0.6966618299484253,0.6070036292076111,0.9906889200210572,0.9930045008659364,0.9568611979484558,0.9681659936904908,0.3546300530433655,0.8115688562393188,0.887445867061615,0.6818181872367859,0.7043478488922119,0.5462589859962463,1000.0,1754048587.1603143,200.0,1.5230484360873043e-09,58600.0,,,,,,,,,,,,
7245972628.54675-a79238df-e681,brainiac_pretrained_t1c_2025-08-01_06-04-26,finished,2025-08-01T06:04:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245972628.54675-a79238df-e681,,480fe44f-a8fe-49d6-9863-9805aa890419,t-jiachentu,False,0,Classification,100,,False,brainiac,100,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,100,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,9619,False,,True,,,,0.2,0.8494576811790466,0.8760683536529541,0.773809552192688,0.7423640489578247,0.5897474884986877,0.9630171060562134,0.9689090251922609,0.9214951992034912,0.9266451597213744,0.40878692269325256,0.8349111080169678,0.8769325613975525,0.8419913053512573,0.836145281791687,0.5568181872367859,500.0,1754037907.211898,100.0,3.854818796385494e-08,7400.0,,,,,,,,,,,,
7245971794.53795-08bb0d62-1163,mri_core_pretrained_t1c_2025-08-01_06-19-54,finished,2025-08-01T06:20:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245971794.53795-08bb0d62-1163,,1f581d6a-f96c-40e1-894a-3a0bd38f969f,t-jiachentu,False,0,Classification,100,12.0,False,MRICore,100,False,1,multiclass,False,auto,False,768.0,3,4.0,12.0,AdamW,16-mixed,CosineAnneal,20,1,False,512.0,224.0,100,16.0,False,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,False,1,False,0,True,False,full,0.2,2,False,batchgenerators.get_training_transforms,10,mean,False,False,idh_classification,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,15926,False,,,,,,,0.5018829107284546,0.5054944753646851,0.5,0.4406779706478119,0.583351194858551,0.5211843252182007,0.5367085933685303,0.5,0.441904753446579,0.5797184705734253,0.5,0.5,0.5,0.4399999976158142,0.5846261978149414,500.0,1754045157.793965,100.0,3.854818796385494e-08,14700.0,,,,,,,,,,,,
7245970995.33071-a9e87615-9e8f,brainmvp_pretrained_t1c_2025-08-01_06-28-04,finished,2025-08-01T06:28:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245970995.33071-a9e87615-9e8f,,df57c403-1c7e-4932-90b4-c00508ea0164,t-jiachentu,False,0,Classification,100,,False,brainmvp,100,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,100,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,5611,False,,True,,,,0.2,0.5414491891860962,0.5854700803756714,0.5,0.4406779706478119,0.64775550365448,0.5913658142089844,0.6528406143188477,0.5,0.441904753446579,0.568229079246521,0.4893274903297424,0.435992568731308,0.5,0.4399999976158142,0.6898717284202576,500.0,1754035318.383938,100.0,3.854818796385494e-08,7400.0,,,,,,,,,,,,
7245970205.45024-b6b784c8-e721,resenc_time_conditioned_pretrained_t1c_2025-08-01_06-43-06,finished,2025-08-01T06:43:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245970205.45024-b6b784c8-e721,,076e489a-8b6f-4087-aeea-ee987bc49a99,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,21111,False,,,256.0,0.5,64.0,,0.652906596660614,0.6791819334030151,0.5,0.4406779706478119,0.5769472718238831,0.897517204284668,0.9295859336853028,0.8511871099472046,0.8576467037200928,0.44083791971206665,0.7524150609970093,0.7934446334838867,0.6991341710090637,0.7168111801147461,0.534146785736084,1000.0,1754051736.1844473,200.0,7.615242180436517e-09,14800.0,,,,,,,,,,,,
7245969361.27868-2ac1400f-aa4b,dinov2_pretrained_t1c_2025-08-01_06-50-14,finished,2025-08-01T06:50:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245969361.27868-2ac1400f-aa4b,,6ffd42d7-f8d7-4ad5-9015-e1ea5c448136,t-jiachentu,False,0,Classification,100,,False,dinov2,50,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,1,False,,,100,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,,1,False,0,True,False,full,0.2,2,False,batchgenerators.get_training_transforms,10,mean,False,False,idh_classification,True,power,3,False,1,True,epochwise,mean,,0.5,12732,False,facebook/dinov2-base,True,,,,,0.717522382736206,0.7970085740089417,0.5,0.4406779706478119,0.5804064273834229,0.4719789624214173,0.43513286113739014,0.5,0.441904753446579,0.5867896676063538,0.5185842514038086,0.5160791873931885,0.5,0.4399999976158142,0.5847407579421997,500.0,1754043768.97814,100.0,3.854818796385494e-08,14700.0,,,,,,,,,,,,
7245968549.19705-0c0c4236-cf6c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_08-46-50,finished,2025-08-01T08:47:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245968549.19705-0c0c4236-cf6c,,dc16f91b-64e3-4bd7-8062-c751a043b71b,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,20581,False,,,,,,,0.739363431930542,0.7735042572021484,0.656593382358551,0.664731502532959,0.605646014213562,0.9770491123199464,0.9831119179725648,0.91976398229599,0.9355099201202391,0.3768237233161926,0.8707664608955383,0.8979592323303223,0.7532467842102051,0.7714856863021851,0.4806148111820221,1000.0,1754058626.6648858,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7245918154.49745-efe73146-4035,resenc_pretrained_t1c_2025-08-01_21-03-32,finished,2025-08-01T21:04:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245918154.49745-efe73146-4035,,6c72356e-8ef9-4bda-af8b-a94e924b69f2,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,20417,False,,,,,,,0.7709567546844482,0.8186813592910767,0.7545787692070007,0.7131190299987793,0.5438141226768494,0.91496479511261,0.9366520643234252,0.8930186629295349,0.9128754138946532,0.4099748432636261,0.8237224817276001,0.842300534248352,0.7597402334213257,0.783443808555603,0.4936047494411469,1000.0,1754102663.2680726,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245917305.40628-3604b6d3-e7ce,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_21-17-52,finished,2025-08-01T21:18:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245917305.40628-3604b6d3-e7ce,,c756d60e-affb-431d-9295-4ac35e55d762,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,23349,False,,,,,,,0.6748453378677368,0.7460317611694336,0.6263736486434937,0.6328011751174927,0.5599403977394104,0.9742803573608398,0.9776003360748292,0.9033704996109008,0.923766016960144,0.3798506259918213,0.8268429040908813,0.8821892738342285,0.7424242496490479,0.7739130258560181,0.5144137740135193,1000.0,1754106460.431933,200.0,4.5691453082619125e-09,7400.0,,,,,,,,,,,,
7245916482.01383-9f978590-d85a,resenc_time_conditioned_pretrained_t1c_2025-08-01_21-31-49,finished,2025-08-01T21:32:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245916482.01383-9f978590-d85a,,2f14c0bf-2710-405b-ba37-31dd6fa47316,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,21229,False,,,256.0,0.5,64.0,,0.7949404716491699,0.8656898736953735,0.7829670310020447,0.7166852951049805,0.6160023808479309,0.989185094833374,0.9914499521255492,0.9732546806335448,0.9790414571762084,0.3491842746734619,0.8360450267791748,0.8809523582458496,0.7056276798248291,0.7277777791023254,0.5423445701599121,1000.0,1754105184.295149,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245914580.78538-64cdb64f-b1f8,dinov2_pretrained_t1c_2025-08-01_22-05-17,finished,2025-08-01T22:05:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245914580.78538-64cdb64f-b1f8,,8f54085c-651c-4706-93b8-58b2fbcb3ab4,t-jiachentu,False,0,Classification,200,,False,dinov2,50,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,,1,False,0,True,False,full,0.2,2,False,batchgenerators.get_training_transforms,10,mean,False,False,idh_classification,True,power,3,False,1,True,epochwise,mean,,0.5,22362,False,facebook/dinov2-base,True,,,,,0.7886016368865967,0.8745421171188354,0.5,0.4406779706478119,0.5444461703300476,0.5263248682022095,0.5392876863479614,0.5,0.441904753446579,0.5793419480323792,0.5181586742401123,0.5389610528945923,0.5,0.4399999976158142,0.5846343636512756,1000.0,1754108293.1033945,200.0,4.5691453082619125e-09,29400.0,,,,,,,,,,,,
7245914168.03325-bcc691c6-b220,brainmvp_pretrained_t1c_2025-08-01_22-08-45,finished,2025-08-01T22:09:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245914168.03325-bcc691c6-b220,,a2de1662-daf3-41af-9235-afe18416c525,t-jiachentu,False,0,Classification,200,,False,brainmvp,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,13621,False,,True,,,,0.2,0.6580874919891357,0.7405372858047485,0.6767399311065674,0.6521621346473694,0.5775755047798157,0.938847005367279,0.9556246995925904,0.886553168296814,0.8985475301742554,0.4109152555465698,0.7328175902366638,0.777674674987793,0.523809552192688,0.4879832863807678,0.5637503862380981,1000.0,1754099771.194997,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
