id,name,state,created_at,config,summary,tags,url,project,notes,epoch,Test/AUROC,Test/AP,Test/F1,Test/Balanced_Accuracy,Train/AP,Train/AUROC,Train/Balanced_Accuracy,Train/F1,Val/AP,Val/AUROC,Val/Balanced_Accuracy,Val/F1
7246073092.89012-c3a739f9-f6de,dinov2_pretrained_t1_2025-07-31_02-00-09,failed,2025-07-31T02:00:29Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 100, 'mixup': False, 'model': 'dinov2', 'epochs': 50, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'input_dim': 3, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 1, 'cifar_size': False, 'max_epochs': 100, 'pretrained': True, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'modality_idx': 0, 'target_shape': [224, 224, 224], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 2e-05, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 1, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'dinov2_model_name': 'facebook/dinov2-base', 'log_every_n_steps': 10, 'slice_aggregation': 'mean', 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': 'mean', 'pretrained_checkpoint_path': None, 'use_brainiac_preprocessing': True, 'classification_head_dropout': 0.5}","{'_runtime': 1, '_wandb': {'runtime': 1}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246073092.89012-c3a739f9-f6de,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified DINOV2 pretrained on ucsf_pdgm idh_classification with t1,,,,,,,,,,,,,
7246072786.24526-114ded27-8f9f,mri_core_pretrained_t1_2025-07-31_02-05-33,failed,2025-07-31T02:06:05Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 100, 'depth': 12, 'mixup': False, 'model': 'MRICore', 'epochs': 100, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'embed_dim': 768, 'input_dim': 3, 'mlp_ratio': 4, 'num_heads': 12, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 1, 'cifar_size': False, 'hidden_dim': 512, 'image_size': 224, 'max_epochs': 100, 'patch_size': 16, 'pretrained': False, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'modality_idx': 0, 'target_shape': [224, 224, 224], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 2e-05, 'freeze_encoder': False, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 1, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'slice_aggregation': 'mean', 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': 'mean', 'pretrained_checkpoint_path': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth', 'classification_head_dropout': 0.5}","{'_runtime': 2, '_wandb': {'runtime': 2}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246072786.24526-114ded27-8f9f,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified MRI_CORE pretrained on ucsf_pdgm idh_classification with t1,,,,,,,,,,,,,
7246072937.92593-ee4d8d45-9985,mri_core_frozen_t1_2025-07-31_02-05-53,failed,2025-07-31T02:06:31Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 100, 'depth': 12, 'mixup': False, 'model': 'MRICore', 'epochs': 100, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'embed_dim': 768, 'input_dim': 3, 'mlp_ratio': 4, 'num_heads': 12, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 8, 'cifar_size': False, 'hidden_dim': 512, 'image_size': 224, 'max_epochs': 100, 'patch_size': 16, 'pretrained': False, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'modality_idx': 0, 'target_shape': [224, 224, 224], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 2e-05, 'freeze_encoder': True, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 8, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'slice_aggregation': 'mean', 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': 'mean', 'pretrained_checkpoint_path': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth', 'classification_head_dropout': 0.5}","{'_runtime': 2, '_wandb': {'runtime': 2}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246072937.92593-ee4d8d45-9985,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified MRI_CORE frozen on ucsf_pdgm idh_classification with t1,,,,,,,,,,,,,
7246072637.02124-177e68de-f654,resenc_pretrained_t1_2025-07-31_02-08-53,failed,2025-07-31T02:09:31Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 100, 'mixup': False, 'model': 'ResEncoder_Classifier', 'epochs': 100, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'input_dim': 3, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 4, 'cifar_size': False, 'max_epochs': 100, 'pretrained': True, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'modality_idx': 0, 'target_shape': [160, 160, 160], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 2e-05, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 4, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': None, 'pretrained_checkpoint_path': '/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth', 'classification_head_dropout': 0.2}","{'_runtime': 2, '_wandb': {'runtime': 2}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246072637.02124-177e68de-f654,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified RESENC pretrained on ucsf_pdgm idh_classification with t1,,,,,,,,,,,,,
7246072477.21222-726128af-ad78,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-07-31_02-10-38,failed,2025-07-31T02:11:13Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 200, 'mixup': False, 'model': 'ResEncoder_Classifier', 'epochs': 200, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'input_dim': 3, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 1, 'cifar_size': False, 'max_epochs': 200, 'pretrained': True, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'modality_idx': 0, 'target_shape': [160, 160, 160], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 5e-06, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 1, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': None, 'pretrained_checkpoint_path': '/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth', 'classification_head_dropout': 0.2}","{'_runtime': 2, '_wandb': {'runtime': 2}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246072477.21222-726128af-ad78,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified RESENC_MDAE pretrained on ucsf_pdgm idh_classification with t1,,,,,,,,,,,,,
7246072325.24537-3df4e734-6266,resenc_multimodal_mm_mdae_pretrained_pretrained_t1_2025-07-31_02-13-17,failed,2025-07-31T02:13:44Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 100, 'mixup': False, 'model': 'ResEncoderMultiModal_Classifier', 'epochs': 100, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'input_dim': 3, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 4, 'cifar_size': False, 'max_epochs': 100, 'pretrained': True, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'modality_idx': 0, 'target_shape': [160, 160, 160], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 2e-05, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 4, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': None, 'pretrained_checkpoint_path': '/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth', 'classification_head_dropout': 0.2}","{'_runtime': 2, '_wandb': {'runtime': 2}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246072325.24537-3df4e734-6266,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified RESENC_MM_PRETRAINED pretrained on ucsf_pdgm idh_classification with t1,,,,,,,,,,,,,
7246072181.91731-90a43f8d-a477,resenc_time_conditioned_pretrained_t1_2025-07-31_02-15-21,failed,2025-07-31T02:15:54Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 200, 'mixup': False, 'model': 'ResEncTimeConditioned', 'epochs': 200, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'time_dim': 256, 'benchmark': False, 'input_dim': 3, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 1, 'cifar_size': False, 'max_epochs': 200, 'pretrained': True, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'dropout_rate': 0.5, 'modality_idx': 0, 'target_shape': [160, 160, 160], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 5e-06, 'freeze_encoder': False, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 1, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'learned_sinusoidal_dim': 64, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': 'cls_token', 'pretrained_checkpoint_path': '/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth', 'classification_head_dropout': 0.5}","{'_runtime': 1, '_wandb': {'runtime': 1}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246072181.91731-90a43f8d-a477,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified RESENC_TIME_CONDITIONED pretrained on ucsf_pdgm idh_classification with t1,,,,,,,,,,,,,
7246073399.30066-9fc19821-ab9c,brainmvp_pretrained_t1_2025-07-31_02-45-43,failed,2025-07-31T02:46:19Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 100, 'mixup': False, 'model': 'brainmvp', 'epochs': 100, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'input_dim': 3, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 4, 'cifar_size': False, 'max_epochs': 100, 'pretrained': True, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'dropout_prob': 0.2, 'modality_idx': 0, 'target_shape': [96, 96, 96], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 2e-05, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 4, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': 'cls_token', 'pretrained_checkpoint_path': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt', 'use_brainiac_preprocessing': True, 'classification_head_dropout': 0}","{'_runtime': 2, '_wandb': {'runtime': 2}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246073399.30066-9fc19821-ab9c,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified BRAINMVP pretrained on ucsf_pdgm idh_classification with t1,,,,,,,,,,,,,
7246062700.87334-4d73509c-8a83,brainiac_pretrained_t1_2025-07-31_04-54-34,finished,2025-07-31T04:55:08Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 100, 'mixup': False, 'model': 'brainiac', 'epochs': 100, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'input_dim': 3, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 4, 'cifar_size': False, 'max_epochs': 100, 'pretrained': True, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'dropout_prob': 0.2, 'modality_idx': 0, 'target_shape': [128, 128, 128], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 2e-05, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 4, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': 'cls_token', 'pretrained_checkpoint_path': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt', 'use_brainiac_preprocessing': True, 'classification_head_dropout': 0}","{'Test/AP': 0.5673267245292664, 'Test/AUROC': 0.6028693318367004, 'Test/Balanced_Accuracy': 0.5219780206680298, 'Test/F1': 0.5068225860595703, 'Test/loss': 0.7531053423881531, 'Train/AP': 0.7562383413314819, 'Train/AUROC': 0.7660048007965088, 'Train/Balanced_Accuracy': 0.6687040328979492, 'Train/F1': 0.6936684846878052, 'Train/loss': 0.5285308957099915, 'Val/AP': 0.6689937114715576, 'Val/AUROC': 0.6846010684967041, 'Val/Balanced_Accuracy': 0.6385281682014465, 'Val/F1': 0.6501784920692444, 'Val/loss': 0.6248974800109863, '_runtime': 8533, '_step': 500, '_timestamp': 1753946241.0904143, '_wandb': {'runtime': 8533}, 'epoch': 100, 'lr-AdamW': 7.709637592770997e-09, 'trainer/global_step': 7400, 'val_ConfusionMatrix_absolute': {'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_40053c6cd2cb84f45e6d.png'], 'format': 'png', 'height': 800, 'width': 800}, 'val_ConfusionMatrix_normalized': {'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_6e0d5e3fd55f0f1d5ffb.png'], 'format': 'png', 'height': 800, 'width': 800}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246062700.87334-4d73509c-8a83,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified BRAINIAC pretrained on ucsf_pdgm idh_classification with t1,100.0,0.6028693318367004,0.5673267245292664,0.5068225860595703,0.5219780206680298,0.7562383413314819,0.7660048007965088,0.6687040328979492,0.6936684846878052,0.6689937114715576,0.6846010684967041,0.6385281682014465,0.6501784920692444
7246062555.09289-297de768-42b8,brainiac_scratch_t1_2025-07-31_04-56-15,finished,2025-07-31T04:56:37Z,"{'sam': False, 'fold': '0', 'task': 'Classification', 'T_max': 100, 'mixup': False, 'model': 'brainiac', 'epochs': 100, 'compile': False, 'devices': 1, 'metrics': ['f1', 'balanced_acc', 'ap', 'auroc'], 'subtask': 'multiclass', 'nesterov': False, 'strategy': 'auto', 'benchmark': False, 'input_dim': 3, 'optimizer': 'AdamW', 'precision': '16-mixed', 'scheduler': 'CosineAnneal', 'warmstart': 20, 'batch_size': 4, 'cifar_size': False, 'max_epochs': 100, 'pretrained': False, 'save_preds': True, 'warmstart2': 0, 'accelerator': 'gpu', 'input_shape': [160, 160, 160], 'mixup_alpha': 0.2, 'num_classes': 2, 'num_workers': 16, 'result_plot': 'val', 'adaptive_sam': False, 'dropout_prob': 0.2, 'modality_idx': 0, 'target_shape': [128, 128, 128], 'undecay_norm': False, 'weight_decay': 0.01, 'data_root_dir': '/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM', 'deterministic': False, 'learning_rate': 2e-05, 'input_channels': 1, 'random_batches': False, 'resnet_dropout': 0, 'sync_batchnorm': True, 'apply_shakedrop': False, 'finetune_method': 'full', 'freeze_backbone': False, 'label_smoothing': 0.2, 'test_transforms': None, 'final_batch_size': 4, 'stochastic_depth': False, 'train_transforms': 'batchgenerators.get_training_transforms', 'log_every_n_steps': 10, 'squeeze_excitation': False, 'zero_init_residual': False, 'classification_task': 'idh_classification', 'use_single_modality': True, 'auto_batch_size_mode': 'power', 'auto_batch_size_steps': 3, 'prepare_data_per_node': False, 'accumulate_grad_batches': 1, 'auto_batch_size_enabled': True, 'metric_computation_mode': 'epochwise', 'token_aggregation_method': 'cls_token', 'pretrained_checkpoint_path': None, 'use_brainiac_preprocessing': True, 'classification_head_dropout': 0}","{'Test/AP': 0.5662031173706055, 'Test/AUROC': 0.6214896440505981, 'Test/Balanced_Accuracy': 0.4725274741649628, 'Test/F1': 0.44999998807907104, 'Test/loss': 0.7008348107337952, 'Train/AP': 0.8200831413269043, 'Train/AUROC': 0.8551794290542603, 'Train/Balanced_Accuracy': 0.6673967838287354, 'Train/F1': 0.7019193768501282, 'Train/loss': 0.49479299783706665, 'Val/AP': 0.6428309082984924, 'Val/AUROC': 0.7124303579330444, 'Val/Balanced_Accuracy': 0.5627705454826355, 'Val/F1': 0.5670682787895203, 'Val/loss': 0.6165884733200073, '_runtime': 8269, '_step': 500, '_timestamp': 1753946066.6448925, '_wandb': {'runtime': 8269}, 'epoch': 100, 'lr-AdamW': 7.709637592770997e-09, 'trainer/global_step': 7400, 'val_ConfusionMatrix_absolute': {'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_2c8e281ae06c3b11078f.png'], 'format': 'png', 'height': 800, 'width': 800}, 'val_ConfusionMatrix_normalized': {'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_9680770ea94908df1040.png'], 'format': 'png', 'height': 800, 'width': 800}}",[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7246062555.09289-297de768-42b8,july_stratified_ucsf_pdgm_idh_classification_single_t1,Stratified BRAINIAC scratch on ucsf_pdgm idh_classification with t1,100.0,0.6214896440505981,0.5662031173706055,0.44999998807907104,0.4725274741649628,0.8200831413269043,0.8551794290542603,0.6673967838287354,0.7019193768501282,0.6428309082984924,0.7124303579330444,0.5627705454826355,0.5670682787895203
