run_id,run_name,state,created_at,url,project,metric_epoch,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,config_model,config_learning_rate,config_batch_size,config_epochs,benchmark,modalities
7245191663.80408-e383bec9-a4ac,brainiac_pretrained_multi_t1w_t1wce_t2w_flair_2025-08-10_06-53-42,finished,2025-08-10T06:54:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245191663.80408-e383bec9-a4ac,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,200.0,0.5295395851135254,0.5303910970687866,0.5,0.33076924085617065,0.5438482761383057,0.5520361661911011,0.540132999420166,0.5345008373260498,0.5089883804321289,0.5051122903823853,0.4971198141574859,0.4162978529930115,brainiac,6e-05,1.0,200.0,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245191638.27864-5b43cfa5-4b61,brainiac_scratch_multi_t1w_t1wce_t2w_flair_2025-08-11_13-58-00,finished,2025-08-10T06:55:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245191638.27864-5b43cfa5-4b61,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,200.0,0.5166999101638794,0.4836152195930481,0.498150110244751,0.43103447556495667,0.5369341969490051,0.52472984790802,0.5085603594779968,0.38831889629364014,0.5162743330001831,0.48646312952041626,0.45794928073883057,0.45747125148773193,brainiac,6e-05,1.0,200.0,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245191004.75469-07882f3a-094f,brainmvp_pretrained_multi_t1w_t1wce_t2w_flair_2025-08-10_07-04-45,finished,2025-08-10T07:05:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245191004.75469-07882f3a-094f,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,200.0,0.4980233907699585,0.4910147786140442,0.5,0.33076924085617065,0.7361888289451599,0.7366700172424316,0.66102135181427,0.6606795787811279,0.4752024114131927,0.4395161271095276,0.4772465229034424,0.43934112787246704,brainmvp,6e-05,1.0,200.0,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245190490.49431-b8fc31f0-d312,dinov2_frozen_multi_t1w_t1wce_t2w_flair_2025-08-10_07-07-27,crashed,2025-08-10T07:07:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245190490.49431-b8fc31f0-d312,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,,,,,,,,,,,,,,,,,,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245190465.76331-514b1c72-a3a3,dinov2_pretrained_multi_t1w_t1wce_t2w_flair_2025-08-10_07-07-54,failed,2025-08-10T07:08:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245190465.76331-514b1c72-a3a3,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,,,,,,,,,,,,,,,,,,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245189681.86604-0c8ec1b9-96f4,mri_core_frozen_multi_t1w_t1wce_t2w_flair_2025-08-10_07-21-18,crashed,2025-08-10T07:22:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245189681.86604-0c8ec1b9-96f4,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,,,,,,,,,,,,,,,,,,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245189656.62423-5615d7ec-d167,mri_core_pretrained_multi_t1w_t1wce_t2w_flair_2025-08-10_07-21-48,failed,2025-08-10T07:23:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245189656.62423-5615d7ec-d167,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,,,,,,,,,,,,,,,,,,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245189012.74149-067dc87f-3529,resenc_pretrained_multi_t1w_t1wce_t2w_flair_2025-08-10_07-31-47,finished,2025-08-10T07:32:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245189012.74149-067dc87f-3529,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,180.0,0.5238627195358276,0.5206130743026733,0.5,0.33076924085617065,0.6647258400917053,0.6790100336074829,0.6381291151046753,0.6379479169845581,0.5413637161254883,0.5296658277511597,0.5564516186714172,0.5561342239379883,ResEncoder_Classifier,7e-05,1.0,180.0,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245188621.18202-e480f23e-3b0a,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1w_t1wce_t2w_flair_2025-08-10_07-38-43,finished,2025-08-10T07:39:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245188621.18202-e480f23e-3b0a,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,180.0,0.4445365667343139,0.40221989154815674,0.46141648292541504,0.449292927980423,0.8309594392776489,0.8355526924133301,0.7606149911880493,0.760876476764679,0.5734304785728455,0.5694124698638916,0.5270737409591675,0.5214923024177551,ResEncoder_Classifier,7e-05,2.0,180.0,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
7245188143.50324-415992b7-a730,resenc_time_conditioned_pretrained_multi_t1w_t1wce_t2w_flair_2025-08-10_07-53-03,finished,2025-08-10T07:54:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair/runs/7245188143.50324-415992b7-a730,july_stratified_rsna_miccai_brain_tumor_mgmt_methylation_multi_t1w_t1wce_t2w_flair,180.0,0.5140063166618347,0.4867864549160004,0.5,0.33076924085617065,0.5170179605484009,0.5238618850708008,0.5,0.3445850908756256,0.5339541435241699,0.5146889686584473,0.5,0.3444444537162781,ResEncTimeConditioned,7e-05,2.0,180.0,rsna_miccai_mgmt,t1w_t1wce_t2w_flair
