run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim
7245191382.61525-821b85ca-d535,brainiac_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_06-57-42,finished,2025-08-10T06:58:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245191382.61525-821b85ca-d535,,e1ede232-07ff-435f-bc2a-e92295d95379,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,60.0,False,False,idh1_status,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.5109898447990417,0.5014727115631104,0.5,0.45116278529167175,0.5617589354515076,0.6482207775115967,0.6921833753585815,0.5,0.45226916670799255,0.5406888127326965,0.5577946901321411,0.53447425365448,0.5,0.4507042169570923,1.0887038707733154,123415.0,1000.0,1754932490.2596557,200.0,4.5691453082619125e-09,70000.0,,,,
7245191204.75336-c0317935-3951,brainiac_scratch_multi_t1_t1gd_t2_flair_2025-08-10_07-01-59,finished,2025-08-10T07:02:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245191204.75336-c0317935-3951,,7e2333c7-b5a9-41d1-8ae0-1613134b7cfa,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,60.0,False,False,idh1_status,False,power,3.0,False,1.0,True,epochwise,cls_token,,True,0.0,0.5566801428794861,0.5594010353088379,0.5,0.45116278529167175,0.5576481819152832,0.746505618095398,0.8372284173965454,0.5849736332893372,0.6042666435241699,0.4980293810367584,0.4952238798141479,0.479414701461792,0.5,0.4507042169570923,0.5940841436386108,122003.0,1000.0,1754931343.0270205,200.0,4.5691453082619125e-09,70000.0,,,,
7245190826.01424-f999408a-40a7,brainmvp_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-08-06,finished,2025-08-10T07:08:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245190826.01424-f999408a-40a7,,7bb81841-54ec-4660-a040-923475f79c11,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,60.0,False,False,idh1_status,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5642383098602295,0.6310751438140869,0.4845360815525055,0.4433962404727936,0.55791836977005,0.7281333208084106,0.8364909887313843,0.5845198631286621,0.6021061539649963,0.4971262514591217,0.5894695520401001,0.6770833730697632,0.4895833432674408,0.4454976320266723,0.6988354921340942,26922.0,1000.0,1754836627.963304,200.0,4.5691453082619125e-09,17600.0,,,,
7245190211.28073-bdfdf888-47a3,dinov2_frozen_multi_t1_t1gd_t2_flair_2025-08-10_07-18-50,crashed,2025-08-10T07:19:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245190211.28073-bdfdf888-47a3,,8dbefa6f-3755-4af0-abfe-2f0e884f5536,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245190002.76303-373ca937-2aba,dinov2_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-20-51,failed,2025-08-10T07:21:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245190002.76303-373ca937-2aba,,cabada76-a401-4465-9a33-d14312000b6e,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.0,,,,,,,,,
7245189401.41250-25a3740a-d2d1,mri_core_frozen_multi_t1_t1gd_t2_flair_2025-08-10_07-32-31,crashed,2025-08-10T07:33:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245189401.41250-25a3740a-d2d1,,8924cda8-1d01-4880-a8ec-c6bb3a1cbb8e,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245189218.89100-6908bda3-a2dc,mri_core_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-34-54,failed,2025-08-10T07:35:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245189218.89100-6908bda3-a2dc,,19fbc32d-168c-450f-bcf1-d8f1f959a206,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0,,,,,,,,,
7245188832.64389-5c5e858b-6fda,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-35-20,finished,2025-08-10T07:35:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245188832.64389-5c5e858b-6fda,,84b121fd-4567-4bff-b5e5-99d66697769f,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,60.0,False,False,idh1_status,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.5708869099617004,0.599410891532898,0.5,0.45116278529167175,0.5546610355377197,0.6927294135093689,0.8164955377578735,0.5,0.45226916670799255,0.5021530985832214,0.6632834672927856,0.8067956566810608,0.5,0.4507042169570923,0.514202356338501,34449.0,900.0,1754845802.1834798,180.0,6.746583127731344e-09,7920.0,,,,
7245188347.24498-4cf76cdc-76ae,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-43-01,finished,2025-08-10T07:43:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245188347.24498-4cf76cdc-76ae,,d695488c-8f2a-4314-a865-0bb7257f021e,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,60.0,False,False,idh1_status,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.591419517993927,0.6342661380767822,0.5218458771705627,0.5137362480163574,0.5839851498603821,0.8442783355712891,0.9139485955238342,0.744994044303894,0.7780163288116455,0.4536117911338806,0.7366081476211548,0.7760416269302368,0.6748511791229248,0.7103960514068604,0.5224236845970154,31159.0,900.0,1754842971.8389182,180.0,6.746583127731344e-09,7920.0,,,,
7245187966.53555-6c6e50b7-4a95,resenc_time_conditioned_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-49-37,finished,2025-08-10T07:52:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245187966.53555-6c6e50b7-4a95,,b60a5e31-a5eb-41c7-9659-1931f6453949,t-jiachentu,False,0,Classification,180.0,False,ResEncTimeConditioned,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,60.0,False,False,idh1_status,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5167068839073181,0.507854700088501,0.5,0.45116278529167175,0.5542211532592773,0.47697797417640686,0.4259742498397827,0.5,0.45226916670799255,0.5577555894851685,0.5343026518821716,0.523065447807312,0.5,0.4507042169570923,0.5551751852035522,31015.0,900.0,1754843340.08158,180.0,6.746583127731344e-09,15840.0,256.0,0.5,False,64.0
