run_id,run_name,state,created_at,url,project,metric_epoch,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,config_model,config_learning_rate,config_batch_size,config_epochs,modality
7246063906.15856-41bda460-8358,resenc_pretrained_t1_2025-07-31_04-34-06,finished,2025-07-31T04:35:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7246063906.15856-41bda460-8358,july_stratified_upenn_gbm_gender_single_t1,100.0,0.788542628288269,0.7753798961639404,0.6907294988632202,0.6930555701255798,0.9134035110473632,0.9237757921218872,0.8330800533294678,0.8411765098571777,0.9018774032592772,0.9022796154022216,0.8223403692245483,0.8277411460876465,ResEncoder_Classifier,2e-05,1.0,100.0,T1
7245977297.09131-9a644b5d-8336,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-01_04-41-29,finished,2025-08-01T04:42:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245977297.09131-9a644b5d-8336,july_stratified_upenn_gbm_gender_single_t1,200.0,0.8396273255348206,0.8361701965332031,0.6770516633987427,0.6790123581886292,0.9945169687271118,0.994765281677246,0.96443772315979,0.96443772315979,0.9212491512298584,0.921884536743164,0.8756839036941528,0.882138729095459,ResEncoder_Classifier,2e-05,4.0,200.0,T1
7245976494.86219-96707b7f-5bcd,resenc_time_conditioned_pretrained_t1_2025-08-01_06-12-25,finished,2025-08-01T04:54:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245976494.86219-96707b7f-5bcd,july_stratified_upenn_gbm_gender_single_t1,200.0,0.8179908394813538,0.8290273547172546,0.7335866093635559,0.7400000095367432,0.9746877551078796,0.9756332635879515,0.919402241706848,0.9198907613754272,0.935334086418152,0.9334346652030944,0.8828267455101013,0.8907222747802734,ResEncTimeConditioned,2e-05,4.0,200.0,T1
7245974695.95152-2dc91f1a-72db,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-01_05-22-34,finished,2025-08-01T05:23:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245974695.95152-2dc91f1a-72db,july_stratified_upenn_gbm_gender_single_t1,200.0,0.8694100975990295,0.8674771785736084,0.7727963328361511,0.7828612923622131,0.990827202796936,0.991084098815918,0.9560790061950684,0.9528985023498536,0.954084038734436,0.9507598876953124,0.8577507734298706,0.8577507734298706,ResEncoder_Classifier,2e-05,1.0,200.0,T1
7245973861.59154-b2a9c7d2-0efd,resenc_time_conditioned_pretrained_t1_2025-08-01_05-37-25,finished,2025-08-01T05:39:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245973861.59154-b2a9c7d2-0efd,july_stratified_upenn_gbm_gender_single_t1,200.0,0.8224220275878906,0.816413402557373,0.7186930179595947,0.7068101167678833,0.9028925895690918,0.9019081592559814,0.8116514682769775,0.8161783218383789,0.9197425246238708,0.914893627166748,0.8509118556976318,0.8614291548728943,ResEncTimeConditioned,2e-05,1.0,200.0,T1
7245972168.42534-95bef071-465a,mri_core_pretrained_t1_2025-08-01_06-10-11,finished,2025-08-01T06:10:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245972168.42534-95bef071-465a,july_stratified_upenn_gbm_gender_single_t1,100.0,0.5218351483345032,0.5328267216682434,0.5,0.3743315637111664,0.7194894552230835,0.7286727428436279,0.6753292679786682,0.6775586605072021,0.3716220557689667,0.2509118616580963,0.478723406791687,0.2777777910232544,MRICore,0.0001,1.0,100.0,T1
7245971354.70692-b165e102-a579,brainmvp_pretrained_t1_2025-08-01_06-27-34,finished,2025-08-01T06:28:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245971354.70692-b165e102-a579,july_stratified_upenn_gbm_gender_single_t1,100.0,0.6702200174331665,0.6887538433074951,0.5530394911766052,0.5013380646705627,0.6135253310203552,0.6199088096618652,0.5763424634933472,0.5629482269287109,0.7688637971878052,0.7832826375961304,0.5,0.3743315637111664,brainmvp,0.0001,1.0,100.0,T1
7245970562.63821-7d4c6b58-527b,resenc_time_conditioned_pretrained_t1_2025-08-01_06-30-31,finished,2025-08-01T06:31:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245970562.63821-7d4c6b58-527b,july_stratified_upenn_gbm_gender_single_t1,200.0,0.8152003884315491,0.8085106611251831,0.7018237113952637,0.7076948881149292,0.8954551815986633,0.9033772945404052,0.8034447431564331,0.8106334805488586,0.9355148673057556,0.9325228929519652,0.8721884489059448,0.8810696601867676,ResEncTimeConditioned,0.0001,4.0,200.0,T1
7245969731.28745-78b6159b-bd2d,dinov2_pretrained_t1_2025-08-01_06-44-08,finished,2025-08-01T06:44:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245969731.28745-78b6159b-bd2d,july_stratified_upenn_gbm_gender_single_t1,100.0,0.7580022215843201,0.7512158155441284,0.5,0.3743315637111664,0.6341534852981567,0.6551671028137207,0.547011137008667,0.5049575567245483,0.6554065942764282,0.6893616914749146,0.5,0.28658536076545715,dinov2,0.0001,1.0,50.0,T1
7245968909.33718-66acb629-8082,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-01_08-14-15,finished,2025-08-01T08:14:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t1/runs/7245968909.33718-66acb629-8082,july_stratified_upenn_gbm_gender_single_t1,200.0,0.8358891010284424,0.8352583646774292,0.6311550140380859,0.6119586825370789,0.9852595329284668,0.9879770278930664,0.960891604423523,0.9614288806915284,0.9456505179405212,0.941641330718994,0.8720364570617676,0.8746172189712524,ResEncoder_Classifier,0.0001,4.0,200.0,T1
