run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim
7245191436.90610-454efd3f-de64,brainiac_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_06-57-37,finished,2025-08-10T06:57:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245191436.90610-454efd3f-de64,,8d6fec60-bb00-4458-ad9c-e34e849cb3b1,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,60.0,False,False,gender,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.5915080308914185,0.6039513349533081,0.5313069820404053,0.510801374912262,0.6779094338417053,0.9865148067474364,0.9864235520362854,0.9265450835227966,0.928532600402832,0.4068378806114197,0.5960575342178345,0.6244680881500244,0.5,0.28658536076545715,31.408239364624023,123552.0,1000.0,1754932622.9580634,200.0,4.5691453082619125e-09,70200.0,,,,
7245191255.50092-e3ba7e1b-3370,brainiac_scratch_multi_t1_t1gd_t2_flair_2025-08-10_07-00-55,finished,2025-08-10T07:01:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245191255.50092-e3ba7e1b-3370,,0fd860fe-4865-4683-b360-b0582f1e1d6c,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,60.0,False,False,gender,False,power,3.0,False,1.0,True,epochwise,cls_token,,True,0.0,0.5725810527801514,0.5395137071609497,0.4965045750141144,0.29783952236175537,1.042636513710022,0.9281187057495116,0.9264944195747375,0.8270516395568848,0.8314814567565918,0.49013909697532654,0.6514654159545898,0.6463525295257568,0.6183890700340271,0.567307710647583,3.14387583732605,123410.0,1000.0,1754932682.2484984,200.0,4.5691453082619125e-09,70200.0,,,,
7245190876.81611-bdd5bf13-72fe,brainmvp_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-06-30,finished,2025-08-10T07:06:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245190876.81611-bdd5bf13-72fe,,9d211b52-a748-4751-9fb0-91ed1f4462af,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,60.0,False,False,gender,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5973955392837524,0.5609422922134399,0.5110942125320435,0.3871428668498993,0.6953575611114502,0.7844589948654175,0.8021782636642456,0.7086119651794434,0.712895929813385,0.595923662185669,0.6021583080291748,0.5896656513214111,0.5319148898124695,0.4404347836971283,0.7838531732559204,28794.0,1000.0,1754838403.941254,200.0,4.5691453082619125e-09,17600.0,,,,
7245190261.99457-3330c50d-2eb8,dinov2_frozen_multi_t1_t1gd_t2_flair_2025-08-10_07-11-49,crashed,2025-08-10T07:12:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245190261.99457-3330c50d-2eb8,,16b3157b-7d92-44bf-b3ec-3168303402fd,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245190085.27407-616a3f07-b6e4,dinov2_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-15-36,failed,2025-08-10T07:15:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245190085.27407-616a3f07-b6e4,,c2470c5f-1028-4e5d-825c-2515f1ea17f0,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0,,,,,,,,,
7245189270.42020-8ec9e117-43e5,mri_core_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-27-48,failed,2025-08-10T07:28:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245189270.42020-8ec9e117-43e5,,107d5bb2-a7f2-45fe-a27e-fdb9717273cb,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0,,,,,,,,,
7245189451.94299-e3912f57-aca9,mri_core_frozen_multi_t1_t1gd_t2_flair_2025-08-10_07-31-19,crashed,2025-08-10T07:31:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245189451.94299-e3912f57-aca9,,4d07fa9e-868e-4cbf-bdc0-e875ad3aaa44,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245188883.67550-9289803d-7303,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-41-15,finished,2025-08-10T07:41:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245188883.67550-9289803d-7303,,82188a75-9a87-4487-bef2-3725e5a41728,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,60.0,False,False,gender,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.7867147326469421,0.7974164485931396,0.693617045879364,0.6746194362640381,0.6451940536499023,0.8859196901321411,0.8985762596130371,0.8063277006149292,0.8116424083709717,0.5203859806060791,0.9073337316513062,0.901519775390625,0.8436170220375061,0.847152829170227,0.5127449035644531,30650.0,900.0,1754842357.5029912,180.0,6.746583127731344e-09,6840.0,,,,
7245188399.04856-99f7bae4-f322,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-48-14,finished,2025-08-10T07:48:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245188399.04856-99f7bae4-f322,,2fa991e5-ff9c-4b4b-bb23-985bff2a2930,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,60.0,False,False,gender,False,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8509126901626587,0.8437689542770386,0.7370820641517639,0.74261474609375,0.560895562171936,0.9764395952224731,0.9805808663368224,0.933637261390686,0.9346479177474976,0.4100460112094879,0.9342126846313475,0.9322187900543212,0.8542553186416626,0.8567054271697998,0.4921903014183045,30517.0,900.0,1754842646.6339936,180.0,6.746583127731344e-09,7920.0,,,,
7245188016.55718-0651bd4e-6cd0,resenc_time_conditioned_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_07-48-44,finished,2025-08-10T07:49:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_multi_t1_t1gd_t2_flair/runs/7245188016.55718-0651bd4e-6cd0,,72a66d71-56cc-4736-9445-c392a7960fc5,t-jiachentu,False,0,Classification,180.0,False,ResEncTimeConditioned,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,60.0,False,False,gender,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.8013310432434082,0.8027355670928955,0.7048631906509399,0.7055593729019165,0.5938371419906616,0.8577282428741455,0.8647247552871704,0.779685914516449,0.7848020195960999,0.546779453754425,0.915267050266266,0.916717290878296,0.8188449740409851,0.8261787295341492,0.5012465119361877,38361.0,900.0,1754850558.9209063,180.0,6.746583127731344e-09,15840.0,256.0,0.5,False,64.0
