run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_depth,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_embed_dim,config_input_dim,config_mlp_ratio,config_num_heads,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_hidden_dim,config_image_size,config_max_epochs,config_patch_size,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_freeze_encoder,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_classification_head_dropout,metric__runtime,config_freeze_backbone,config_dinov2_model_name,config_use_brainiac_preprocessing,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dropout_prob,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245695465.17395-57f5d5c2-3ded,resenc_SimCLR_pretrained_t1c_2025-08-04_10-54-17,finished,2025-08-04T10:54:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245695465.17395-57f5d5c2-3ded,,d4c98d5a-da2f-4a3c-ac5f-c3d55e4f9b7d,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,20756.0,False,,,,,,,0.774066686630249,0.8534798622131348,0.7106227278709412,0.7180379629135132,0.5448985695838928,0.9482369422912598,0.9673544764518738,0.8602317571640015,0.8880825042724609,0.4100421369075775,0.794059693813324,0.8392083644866943,0.6666666865348816,0.6666666865348816,0.573503315448761,1000.0,1754325646.5476048,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245694667.13568-f8acb176-d835,resenc_MG_pretrained_t1c_2025-08-04_11-13-09,finished,2025-08-04T11:13:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245694667.13568-f8acb176-d835,,be0fe6d5-0fca-49c0-9022-99a2544135c3,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,0.2,22645.0,False,,,,,,,0.8239144682884216,0.8766788244247437,0.7170329689979553,0.7285921573638916,0.5164254903793335,0.995068609714508,0.995406985282898,0.9896481037139891,0.9896481037139891,0.3355891704559326,0.873773992061615,0.9180581569671632,0.8246753215789795,0.8303698301315308,0.4846400320529938,1000.0,1754328666.4969757,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245693113.67197-0499b3b6-c34d,resenc_VF_pretrained_t1c_2025-08-04_11-48-36,finished,2025-08-04T11:49:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245693113.67197-0499b3b6-c34d,,d2e68225-a786-45c7-8521-1004fe384e57,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,21850.0,False,,,,,,,0.7878442406654358,0.860805869102478,0.7628204822540283,0.7451372742652893,0.5609411597251892,1.0,1.0,1.0,1.0,0.3315656781196594,0.8487464189529419,0.9230055809020996,0.8073593378067017,0.8239425420761108,0.49365001916885376,1000.0,1754329999.6596444,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245608491.53655-7a324d96-ca75,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-05_11-10-38,finished,2025-08-05T11:11:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245608491.53655-7a324d96-ca75,,bcbacfbe-14b8-4c81-beaa-fb1ef191a03f,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,20825.0,False,,,,,,,0.7966158986091614,0.8638583421707153,0.7564102411270142,0.7349584102630615,0.564445972442627,0.9739025831222534,0.9698276519775392,0.9443541765213012,0.9525488615036012,0.37032726407051086,0.7873356342315674,0.8704390525817871,0.6991341710090637,0.7168111801147461,0.5252859592437744,1000.0,1754413097.578832,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245608056.52596-3dbd12dd-b001,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c_2025-08-05_11-14-39,finished,2025-08-05T11:15:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245608056.52596-3dbd12dd-b001,,a41a06a4-aa15-4244-8c59-06d9acb056c9,t-jiachentu,False,0,Classification,200,,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,21165.0,False,,,,,,,0.7862274646759033,0.8266178369522095,0.7124541997909546,0.7397019863128662,0.5314810276031494,0.9731725454330444,0.980426788330078,0.954706072807312,0.9630935788154602,0.3695443272590637,0.811082124710083,0.9010512828826904,0.7359307408332825,0.761805534362793,0.5095720887184143,1000.0,1754413671.2512617,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245607643.08693-782b8d57-b489,resenc_time_conditioned_pretrained_t1c_2025-08-05_11-26-00,finished,2025-08-05T11:26:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245607643.08693-782b8d57-b489,,e4801631-3fb6-4dfa-9c23-b71c7e15d0f3,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,21128.0,False,,,256.0,0.5,64.0,,0.715893566608429,0.7677044868469238,0.66300368309021,0.6743420958518982,0.5785025954246521,0.9899903535842896,0.9929338693618774,0.9568611979484558,0.9681659936904908,0.35182756185531616,0.7267155647277832,0.7727272510528564,0.6991341710090637,0.7168111801147461,0.5477089285850525,1000.0,1754414328.790972,200.0,2.2845726541309562e-09,14800.0,,,,,,,,,,,,
7245606979.22394-e4452d35-c9d0,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c_2025-08-05_11-28-51,finished,2025-08-05T11:29:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245606979.22394-e4452d35-c9d0,,cfe9d803-f57c-4e1e-a983-7967c18a1d79,t-jiachentu,False,0,Classification,200,,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,21147.0,False,,,,,,,0.7966158986091614,0.8638583421707153,0.7564102411270142,0.7349584102630615,0.564445972442627,0.9739025831222534,0.9698276519775392,0.9443541765213012,0.9525488615036012,0.37032726407051086,0.7873356342315674,0.8704390525817871,0.6991341710090637,0.7168111801147461,0.5252859592437744,1000.0,1754414505.48166,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606408.11339-10ab02d1-852b,resenc_VF_pretrained_t1c_2025-08-05_11-49-00,finished,2025-08-05T11:49:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245606408.11339-10ab02d1-852b,,90b0e55a-523d-40eb-b996-0c0f7009c290,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,22287.0,False,,,,,,,0.796886682510376,0.8516483306884766,0.6456043720245361,0.6604938507080078,0.548573911190033,0.9992711544036864,0.9996466636657716,0.9814513921737672,0.9843775033950806,0.33743441104888916,0.7915298938751221,0.874458909034729,0.7532467842102051,0.7714856863021851,0.5438936352729797,1000.0,1754416862.932274,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245606013.23635-34a9ec7d-1c42,resenc_SwinUNETR_pretrained_t1c_2025-08-05_16-01-46,finished,2025-08-05T16:02:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245606013.23635-34a9ec7d-1c42,,c27ef8ae-9938-45ac-9395-b29b989226cf,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,20744.0,False,,,,,,,0.8769145011901855,0.9139194488525392,0.7582417726516724,0.7582417726516724,0.5315269231796265,1.0,1.0,1.0,1.0,0.3285965025424957,0.8059070110321045,0.829622745513916,0.7467532157897949,0.7599216103553772,0.5542953014373779,1000.0,1754430486.8301103,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245589646.69373-699132c1-ab6b,resenc_pretrained_t1c_2025-08-05_16-25-12,finished,2025-08-05T16:25:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245589646.69373-699132c1-ab6b,,b264b388-02ff-4366-89f1-eff0ae70f9ad,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,17126.0,False,,,,,,,0.8459969758987427,0.8821734189987183,0.7582417726516724,0.7582417726516724,0.531941294670105,0.9751570224761964,0.9844192266464232,0.9279606938362122,0.9412643909454346,0.376280814409256,0.8157730102539062,0.8599257469177246,0.7099567651748657,0.7173076868057251,0.5511128902435303,900.0,1754428280.4771829,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245589231.24552-5a282542-a196,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-05_16-30-38,finished,2025-08-05T16:31:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245589231.24552-5a282542-a196,,72d74a0a-0142-45cd-9c58-30671fae7f7c,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,17204.0,False,,,,,,,0.7394247055053711,0.7765567302703857,0.6456043720245361,0.6604938507080078,0.5501684546470642,0.9824494123458862,0.9874222278594972,0.9301158785820008,0.9462582468986512,0.3725523054599762,0.8111720681190491,0.8481756448745728,0.6883116960525513,0.7153232097625732,0.5175236463546753,900.0,1754428680.346321,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245588795.63240-b6fbd0de-c02e,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c_2025-08-05_16-32-11,finished,2025-08-05T16:32:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245588795.63240-b6fbd0de-c02e,,f66df9b4-671a-4d7b-a902-391e6e496395,t-jiachentu,False,0,Classification,180,,False,ResEncoderMultiModal_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,19583.0,False,,,,,,,0.7437998056411743,0.79365074634552,0.8058608174324036,0.7954545617103577,0.5736668705940247,0.9937517046928406,0.9964669346809388,0.9732546806335448,0.9790414571762084,0.35618191957473755,0.8179223537445068,0.8583797216415405,0.7424242496490479,0.7739130258560181,0.5174773335456848,900.0,1754431143.0496476,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245588365.73915-d4ac4c64-87b0,resenc_time_conditioned_pretrained_t1c_2025-08-05_16-49-52,finished,2025-08-05T16:51:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245588365.73915-d4ac4c64-87b0,,71d0ea56-330d-41ba-b805-95949321a270,t-jiachentu,False,0,Classification,180,,False,ResEncTimeConditioned,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,16915.0,False,,,256.0,0.5,64.0,,0.6883190870285034,0.7463369965553284,0.7152014970779419,0.7077922224998474,0.5944435596466064,0.9330981373786926,0.9218485355377196,0.8869770765304565,0.911693811416626,0.4028930962085724,0.8078985214233398,0.8339517712593079,0.6645021438598633,0.6902769804000854,0.5133751630783081,900.0,1754429578.734059,180.0,6.746583127731344e-09,13320.0,,,,,,,,,,,,
7245587541.34885-85443cb3-28f0,resenc_SimCLR_pretrained_t1c_2025-08-05_16-58-16,finished,2025-08-05T16:59:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245587541.34885-85443cb3-28f0,,f429e3e0-848b-40e0-a292-b9fefb310361,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,0.2,17206.0,False,,,,,,,0.7806033492088318,0.8485958576202393,0.6932234168052673,0.7069078683853149,0.5317120552062988,0.9675004482269288,0.9765050411224364,0.9154536724090576,0.9257206916809082,0.3858692049980163,0.7990127801895142,0.880024790763855,0.6580086350440979,0.6797385811805725,0.55667644739151,900.0,1754430356.3713417,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245587081.17460-5a789a3d-0eb6,resenc_VF_pretrained_t1c_2025-08-05_17-07-12,finished,2025-08-05T17:07:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245587081.17460-5a789a3d-0eb6,,d52d690d-04a1-4d24-b90c-b16c2d49294c,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,0.2,20654.0,False,,,,,,,0.823728084564209,0.891330897808075,0.7866300344467163,0.7628575563430786,0.5424624681472778,1.0,1.0,0.9918032884597778,0.9947924613952636,0.3301653563976288,0.8158750534057617,0.8880643844604492,0.7662338018417358,0.7958333492279053,0.5092297792434692,900.0,1754434323.5824883,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245586672.76096-ecf8e3dc-dd4c,resenc_SwinUNETR_pretrained_t1c_2025-08-05_17-08-38,finished,2025-08-05T17:09:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245586672.76096-ecf8e3dc-dd4c,,fcfa31ff-22a2-42bf-b140-3ac00e6b2e42,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,25042.0,False,,,,,,,0.8890970349311829,0.9255189299583436,0.7628204822540283,0.7451372742652893,0.5111706852912903,1.0,1.0,1.0,1.0,0.32766667008399963,0.8080158233642578,0.8435373902320862,0.7532467842102051,0.7714856863021851,0.5360652804374695,900.0,1754438799.3977215,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245586266.12908-d9578b48-802a,resenc_S3D_pretrained_t1c_2025-08-05_17-18-46,finished,2025-08-05T17:19:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245586266.12908-d9578b48-802a,,d1931ddf-97e4-4997-ae7f-78be565beda1,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,0.2,17177.0,False,,,,,,,0.8656944036483765,0.9316239356994628,0.8901098966598511,0.8705882430076599,0.4774412214756012,0.9922925233840942,0.9949830770492554,0.9732546806335448,0.9790414571762084,0.3483079969882965,0.8372479677200317,0.890228807926178,0.7467532157897949,0.7599216103553772,0.5450167655944824,900.0,1754431543.8252935,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245585852.09220-ce5f2682-1fb4,resenc_MG_pretrained_t1c_2025-08-05_17-21-08,finished,2025-08-05T17:21:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1c/runs/7245585852.09220-ce5f2682-1fb4,,1cc7dbd4-b08a-4d34-8638-35c650f748b6,t-jiachentu,False,0,Classification,180,,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,180,,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,0.2,18962.0,False,,,,,,,0.7856155633926392,0.8913308382034302,0.6062270998954773,0.625630259513855,0.5236414074897766,0.9986437559127808,0.9992227554321288,0.9918032884597778,0.9947924613952636,0.3323605954647064,0.8756968379020691,0.898268461227417,0.8008657693862915,0.8115384578704834,0.49721759557724,900.0,1754433467.5309968,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
